serial_no,floor_level,zone_id,date,time,ta,ta_runningAverage,tg,tg_runningAverage,rh,rh_runningAverage,a_s,a_s_runningAverage
416C1935,30,8,2019-07-15,02:10:00,22.58,22.84892658,22.82,23.1225768,28,42.18780545,0.022,0.02800587619
416C1935,30,8,2019-07-15,02:15:00,22.57,22.84891035,22.81,23.12255861,27,42.18692187,0.022,0.02800552679
416C1935,30,8,2019-07-15,02:20:00,22.58,22.84889471,22.79,23.12253927,28,42.18609657,0.022,0.02800517743
416C1935,30,8,2019-07-15,02:25:00,22.56,22.8488779,22.79,23.12251992,28,42.18527136,0.021,0.02800476994
416C1935,30,8,2019-07-15,02:30:00,22.56,22.8488611,22.79,23.12250058,28,42.18444625,0.022,0.02800442066
416C1935,30,8,2019-07-15,02:35:00,22.55,22.84884372,22.79,23.12248124,28,42.18362124,0.022,0.02800407142
416C1935,30,8,2019-07-15,02:40:00,22.55,22.84882633,22.78,23.12246132,28,42.18279632,0.022,0.02800372223
416C1935,30,8,2019-07-15,02:45:00,22.54,22.84880837,22.78,23.12244141,28,42.1819715,0.022,0.02800337307
416C1935,30,8,2019-07-15,02:50:00,22.54,22.84879042,22.77,23.12242091,28,42.18114678,0.022,0.02800302396
416C1935,30,8,2019-07-15,02:55:00,22.54,22.84877246,22.77,23.12240042,28,42.18032215,0.021,0.02800261674
416C1935,30,8,2019-07-15,03:00:00,22.54,22.84875451,22.77,23.12237993,28,42.17949762,0.021,0.02800220956
416C1935,30,8,2019-07-15,03:05:00,22.53,22.84873597,22.76,23.12235886,28,42.17867318,0.021,0.02800180243
416C1935,30,8,2019-07-15,03:10:00,22.53,22.84871744,22.75,23.12233721,28,42.17784884,0.022,0.02800145349
416C1935,30,8,2019-07-15,03:15:00,22.52,22.84869833,22.76,23.12231614,28,42.17702459,0.022,0.02800110459
416C1935,30,8,2019-07-15,03:20:00,22.52,22.84867922,22.76,23.12229508,28,42.17620044,0.021,0.02800069759
416C1935,30,8,2019-07-15,03:25:00,22.52,22.84866012,22.75,23.12227344,27,42.17531826,0.021,0.02800029065
416C1935,30,8,2019-07-15,03:30:00,22.52,22.84864101,22.75,23.1222518,28,42.1744943,0.022,0.02799994187
416C1935,30,8,2019-07-15,03:35:00,22.51,22.84862133,22.74,23.12222958,28,42.17367044,0.021,0.02799953502
416C1935,30,8,2019-07-15,03:40:00,22.5,22.84860107,22.72,23.12220621,27,42.17278856,0.021,0.02799912821
416C1935,30,8,2019-07-15,03:45:00,22.5,22.84858081,22.72,23.12218283,27,42.17190678,0.021,0.02799872145
416C1935,30,8,2019-07-15,03:50:00,22.48,22.84855939,22.72,23.12215946,27,42.1710251,0.021,0.02799831474
416C1935,30,8,2019-07-15,03:55:00,22.49,22.84853856,22.73,23.12213667,28,42.17020164,0.022,0.02799796618
416C1935,30,8,2019-07-15,04:00:00,22.49,22.84851772,22.72,23.12211331,28,42.16937827,0.021,0.02799755956
416C1935,30,8,2019-07-15,04:05:00,22.49,22.84849689,22.73,23.12209052,28,42.16855499,0.022,0.02799721109
416C1935,30,8,2019-07-15,04:10:00,22.49,22.84847606,22.74,23.12206832,28,42.16773182,0.022,0.02799686265
416C1935,30,8,2019-07-15,04:15:00,22.49,22.84845524,22.75,23.12204671,27,42.16685064,0.021,0.02799645617
416C1935,30,8,2019-07-15,04:20:00,22.49,22.84843441,22.73,23.12202393,28,42.16602765,0.021,0.02799604973
416C1935,30,8,2019-07-15,04:25:00,22.49,22.84841359,22.73,23.12200116,27,42.16514667,0.021,0.02799564333
416C1935,30,8,2019-07-15,04:30:00,22.48,22.84839219,22.71,23.12197723,27,42.1642658,0.02,0.0279951789
416C1935,30,8,2019-07-15,04:35:00,22.47,22.84837022,22.7,23.12195272,27,42.16338503,0.02,0.02799471453
416C1935,30,8,2019-07-15,04:40:00,22.47,22.84834824,22.7,23.12192821,27,42.16250436,0.021,0.02799430828
416C1935,30,8,2019-07-15,04:45:00,22.46,22.84832569,22.7,23.12190371,27,42.16162379,0.021,0.02799390208
416C1935,30,8,2019-07-15,04:50:00,22.46,22.84830314,22.7,23.12187921,27,42.16074332,0.021,0.02799349593
416C1935,30,8,2019-07-15,04:55:00,22.45,22.84828001,22.7,23.12185471,27,42.15986296,0.02,0.02799303176
416C1935,30,8,2019-07-15,05:00:00,22.47,22.84825804,22.7,23.12183022,28,42.15904076,0.02,0.02799256765
416C1935,30,8,2019-07-15,05:05:00,22.46,22.8482355,22.71,23.12180631,27,42.1581606,0.02,0.02799210358
416C1935,30,8,2019-07-15,05:10:00,22.46,22.84821296,22.7,23.12178182,27,42.15728054,0.021,0.02799169763
416C1935,30,8,2019-07-15,05:15:00,22.47,22.848191,22.71,23.12175791,28,42.15645864,0.021,0.02799129173
416C1935,30,8,2019-07-15,05:20:00,22.46,22.84816847,22.7,23.12173343,27,42.15557878,0.021,0.02799088587
416C1935,30,8,2019-07-15,05:25:00,22.45,22.84814535,22.7,23.12170895,27,42.15469902,0.021,0.02799048006
416C1935,30,8,2019-07-15,05:30:00,22.45,22.84812224,22.69,23.12168389,28,42.15387741,0.021,0.0279900743
416C1935,30,8,2019-07-15,05:35:00,22.45,22.84809914,22.7,23.12165941,28,42.15305589,0.021,0.02798966858
416C1935,30,8,2019-07-15,05:40:00,22.45,22.84807603,22.7,23.12163494,28,42.15223447,0.021,0.02798926291
416C1935,30,8,2019-07-15,05:45:00,22.46,22.84805351,22.71,23.12161105,28,42.15141315,0.021,0.02798885729
416C1935,30,8,2019-07-15,05:50:00,22.46,22.84803099,22.71,23.12158716,28,42.15059192,0.021,0.02798845172
416C1935,30,8,2019-07-15,05:55:00,22.45,22.84800789,22.7,23.1215627,28,42.14977079,0.021,0.02798804619
416C1935,30,8,2019-07-15,06:00:00,22.46,22.84798538,22.7,23.12153824,28,42.14894975,0.022,0.02798769874
416C1935,30,8,2019-07-15,06:05:00,22.46,22.84796287,22.7,23.12151378,28,42.14812881,0.022,0.02798735132
416C1935,30,8,2019-07-15,06:10:00,22.46,22.84794036,22.7,23.12148932,28,42.14730796,0.021,0.02798694593
416C1935,30,8,2019-07-15,06:15:00,22.46,22.84791785,22.7,23.12146487,28,42.14648721,0.021,0.02798654058
416C1935,30,8,2019-07-15,06:20:00,22.46,22.84789535,22.71,23.121441,28,42.14566655,0.022,0.02798619329
416C1935,30,8,2019-07-15,06:25:00,22.46,22.84787285,22.7,23.12141656,27,42.14478798,0.023,0.02798590405
416C1935,30,8,2019-07-15,06:30:00,22.44,22.84784919,22.68,23.12139095,27,42.14390951,0.023,0.02798561485
416C1935,30,8,2019-07-15,06:35:00,22.43,22.84782495,22.68,23.12136535,27,42.14303115,0.022,0.02798526768
416C1935,30,8,2019-07-15,06:40:00,22.41,22.84779956,22.65,23.12133801,27,42.14215288,0.021,0.02798486254
416C1935,30,8,2019-07-15,06:45:00,22.4,22.84777359,22.63,23.12130952,27,42.14127472,0.023,0.02798457345
416C1935,30,8,2019-07-15,06:50:00,22.39,22.84774704,22.65,23.12128219,27,42.14039666,0.023,0.02798428439
416C1935,30,8,2019-07-15,06:55:00,22.4,22.84772108,22.65,23.12125486,27,42.1395187,0.021,0.02798387939
416C1935,30,8,2019-07-15,07:00:00,22.39,22.84769454,22.65,23.12122753,26,42.13858286,0.022,0.02798353241
416C1935,30,8,2019-07-15,07:10:00,22.4,22.84766858,22.65,23.12120021,26,42.13764713,0.023,0.02798324346
416C1935,30,8,2019-07-15,07:15:00,22.41,22.84764321,22.7,23.12117579,26,42.1367115,0.021,0.02798283859
416C1935,30,8,2019-07-15,07:20:00,22.42,22.84761841,22.76,23.12115485,26,42.13577599,0.02,0.02798237579
416C1935,30,8,2019-07-15,07:25:00,22.43,22.8475942,22.77,23.12113449,26,42.13484058,0.018,0.0279817971
416C1935,30,8,2019-07-15,07:30:00,22.44,22.84757058,22.76,23.12111356,26,42.13390528,0.02,0.02798133442
416C1935,30,8,2019-07-15,07:35:00,22.44,22.84754695,22.75,23.12109205,26,42.13297009,0.02,0.02798087178
416C1935,30,8,2019-07-15,07:40:00,22.46,22.84752449,22.76,23.12107112,26,42.13203501,0.037,0.02798139454
416C1935,30,8,2019-07-15,07:45:00,22.49,22.84750377,22.77,23.12105077,26,42.13110003,0.052,0.0279827866
416C1935,30,8,2019-07-15,07:50:00,22.51,22.84748421,22.82,23.12103332,26,42.13016517,0.043,0.02798365691
416C1935,30,8,2019-07-15,07:55:00,22.53,22.84746581,22.85,23.12101762,26,42.12923041,0.055,0.02798522253
416C1935,30,8,2019-07-15,08:00:00,22.55,22.84744857,22.89,23.12100423,26,42.12829576,0.066,0.02798742539
416C1935,30,8,2019-07-15,08:05:00,22.59,22.84743365,22.94,23.12099374,26,42.12736122,0.049,0.02798864295
416C1935,30,8,2019-07-15,08:10:00,22.62,22.84742048,22.99,23.12098615,26,42.12642679,0.04,0.0279893389
416C1935,30,8,2019-07-15,08:15:00,22.65,22.84740904,23.02,23.1209803,26,42.12549247,0.045,0.02799032445
416C1935,30,8,2019-07-15,08:20:00,22.69,22.84739992,23.03,23.12097503,26,42.12455825,0.038,0.02799090435
416C1935,30,8,2019-07-15,08:25:00,22.73,22.84739312,23.07,23.12097208,26,42.12362415,0.036,0.02799136832
416C1935,30,8,2019-07-15,08:30:00,22.77,22.84738863,23.12,23.12097202,26,42.12269015,0.029,0.02799142675
416C1935,30,8,2019-07-15,08:35:00,22.79,22.84738531,23.16,23.12097428,26,42.12175626,0.075,0.02799414968
416C1935,30,8,2019-07-15,08:40:00,22.81,22.84738315,23.21,23.12097944,26,42.12082247,0.055,0.02799571387
416C1935,30,8,2019-07-15,08:45:00,22.85,22.8473833,23.23,23.12098575,26,42.1198888,0.051,0.02799704622
416C1935,30,8,2019-07-15,08:50:00,22.89,22.84738576,23.31,23.1209967,26,42.11895523,0.053,0.02799849424
416C1935,30,8,2019-07-15,08:55:00,22.93,22.84739055,23.38,23.1210117,26,42.11802177,0.062,0.02800046328
416C1935,30,8,2019-07-15,09:00:00,22.96,22.84739707,23.45,23.12103075,26,42.11708842,0.064,0.02800254792
416C1935,30,8,2019-07-15,09:05:00,23.02,22.84740706,23.5,23.12105269,27,42.11621309,0.054,0.02800405327
416C1935,30,8,2019-07-15,09:10:00,23.07,22.84741995,23.53,23.12107637,26,42.11527995,0.059,0.02800584795
416C1935,30,8,2019-07-15,09:15:00,23.11,22.84743516,23.49,23.12109773,26,42.11434692,0.037,0.02800636869
416C1935,30,8,2019-07-15,09:20:00,23.15,22.84745267,23.53,23.1211214,26,42.113414,0.034,0.02800671568
416C1935,30,8,2019-07-15,09:25:00,23.17,22.84747134,23.57,23.12114739,26,42.11248119,0.051,0.02800804678
416C1935,30,8,2019-07-15,09:30:00,23.18,22.84749059,23.59,23.12117453,26,42.11154848,0.064,0.02801013025
416C1935,30,8,2019-07-15,09:35:00,23.18,22.84750984,23.58,23.12120109,26,42.11061588,0.057,0.02801180829
416C1935,30,8,2019-07-15,09:40:00,23.2,22.84753024,23.6,23.1212288,26,42.10968339,0.03,0.02801192337
416C1935,30,8,2019-07-15,09:45:00,23.22,22.8475518,23.59,23.12125593,26,42.10875101,0.059,0.02801371687
416C1935,30,8,2019-07-15,09:50:00,23.23,22.84757393,23.55,23.12128075,26,42.10781874,0.049,0.02801493142
416C1935,30,8,2019-07-15,09:55:00,23.21,22.84759491,23.51,23.12130324,26,42.10688657,0.048,0.02801608796
416C1935,30,8,2019-07-15,10:00:00,23.2,22.8476153,23.52,23.12132631,26,42.10595452,0.038,0.0280166657
416C1935,30,8,2019-07-15,10:05:00,23.2,22.84763569,23.5,23.12134822,26,42.10502257,0.059,0.02801845851
416C1935,30,8,2019-07-15,10:10:00,23.19,22.8476555,23.5,23.12137013,26,42.10409072,0.034,0.02801880461
416C1935,30,8,2019-07-15,10:15:00,23.21,22.84767646,23.54,23.12139435,27,42.10321685,0.051,0.02802013423
416C1935,30,8,2019-07-15,10:20:00,23.21,22.84769743,23.52,23.12141741,27,42.10234307,0.043,0.02802100087
416C1935,30,8,2019-07-15,10:25:00,23.2,22.84771781,23.52,23.12144047,26,42.10141155,0.044,0.02802192526
416C1935,30,8,2019-07-15,10:30:00,23.21,22.84773876,23.56,23.12146584,27,42.10053798,0.051,0.02802325447
416C1935,30,8,2019-07-15,10:35:00,23.22,22.8477603,23.58,23.12149236,26,42.09960666,0.03,0.02802336881
416C1935,30,8,2019-07-15,10:40:00,23.24,22.84778298,23.58,23.12151888,26,42.09867546,0.033,0.02802365666
416C1935,30,8,2019-07-15,10:45:00,23.28,22.84780798,23.61,23.12154714,26,42.09774436,0.02,0.0280231926
416C1935,30,8,2019-07-15,10:50:00,23.29,22.84783356,23.65,23.1215777,26,42.09681337,0.032,0.02802342259
416C1935,30,8,2019-07-15,10:55:00,23.3,22.8478597,23.63,23.1216071,25,42.09582466,0.021,0.02802301642
416C1935,30,8,2019-07-15,11:00:00,23.3,22.84788585,23.62,23.12163592,25,42.09483606,0.021,0.0280226103
416C1935,30,8,2019-07-15,11:05:00,23.29,22.84791141,23.62,23.12166474,25,42.09384758,0.052,0.02802399676
416C1935,30,8,2019-07-15,11:10:00,23.29,22.84793698,23.62,23.12169355,25,42.09285921,0.04,0.02802468922
416C1935,30,8,2019-07-15,11:15:00,23.3,22.84796311,23.7,23.12172699,25,42.09187095,0.031,0.02802486124
416C1935,30,8,2019-07-15,11:20:00,23.36,22.84799272,23.79,23.12176562,25,42.09088281,0.036,0.02802532231
416C1935,30,8,2019-07-15,11:25:00,23.41,22.84802521,23.87,23.12180888,25,42.08989479,0.043,0.028026188
416C1935,30,8,2019-07-15,11:30:00,23.43,22.84805885,23.87,23.12185213,24,42.08884907,0.051,0.02802751604
416C1935,30,8,2019-07-15,11:35:00,23.44,22.84809306,23.81,23.12189191,24,42.08780347,0.047,0.02802861272
416C1935,30,8,2019-07-15,11:40:00,23.41,22.84812554,23.77,23.12192937,24,42.08675799,0.039,0.02802924686
416C1935,30,8,2019-07-15,11:45:00,23.38,22.84815628,23.74,23.12196509,23,42.08565484,0.049,0.02803045891
416C1935,30,8,2019-07-15,11:50:00,23.38,22.84818702,23.71,23.12199908,23,42.08455181,0.047,0.02803155522
416C1935,30,8,2019-07-15,11:55:00,23.37,22.84821718,23.68,23.12203132,23,42.08344891,0.063,0.02803357605
416C1935,30,8,2019-07-15,12:00:00,23.37,22.84824733,23.65,23.12206183,23,42.08234614,0.047,0.02803467206
416C1935,30,8,2019-07-15,12:05:00,23.35,22.84827632,23.67,23.12209349,22,42.08118572,0.033,0.02803495897
416C1935,30,8,2019-07-15,12:10:00,23.34,22.84830473,23.64,23.12212342,21,42.07996764,0.031,0.02803513029
416C1935,30,8,2019-07-15,12:15:00,23.29,22.84833025,23.57,23.1221493,21,42.07874971,0.047,0.02803622602
416C1935,30,8,2019-07-15,12:20:00,23.24,22.84835288,23.52,23.12217228,21,42.07753192,0.043,0.02803709053
416C1935,30,8,2019-07-15,12:25:00,23.2,22.84837319,23.46,23.1221918,20,42.0762565,0.063,0.02803911034
416C1935,30,8,2019-07-15,12:30:00,23.16,22.8483912,23.43,23.12220958,20,42.07498123,0.042,0.02803991682
416C1935,30,8,2019-07-15,12:35:00,23.14,22.84840804,23.42,23.12222678,20,42.0737061,0.047,0.02804101201
416C1935,30,8,2019-07-15,12:40:00,23.13,22.84842431,23.41,23.1222434,19,42.07237336,0.032,0.02804124069
416C1935,30,8,2019-07-15,12:45:00,23.15,22.84844172,23.45,23.12226233,19,42.07104078,0.021,0.02804083401
416C1935,30,8,2019-07-15,12:50:00,23.17,22.84846029,23.48,23.12228299,19,42.06970835,0.016,0.02804013861
416C1935,30,8,2019-07-15,12:55:00,23.17,22.84847886,23.48,23.12230365,19,42.06837607,0.017,0.02803950104
416C1935,30,8,2019-07-15,13:00:00,23.17,22.84849743,23.46,23.12232315,19,42.06704395,0.016,0.0280388058
416C1935,30,8,2019-07-15,13:05:00,23.14,22.84851426,23.45,23.12234207,19,42.06571198,0.054,0.02804030489
416C1935,30,8,2019-07-15,13:10:00,23.16,22.84853225,23.56,23.12236734,19,42.06438016,0.042,0.02804111092
416C1935,30,8,2019-07-15,13:15:00,23.18,22.84855139,23.53,23.12239088,19,42.0630485,0.042,0.02804191686
416C1935,30,8,2019-07-15,13:20:00,23.19,22.8485711,23.54,23.12241499,18,42.06165926,0.061,0.02804381964
416C1935,30,8,2019-07-15,13:25:00,23.2,22.84859139,23.58,23.1224414,18,42.06027018,0.067,0.02804606858
416C1935,30,8,2019-07-15,13:30:00,23.2,22.84861167,23.62,23.12247013,18,42.05888126,0.082,0.02804918317
416C1935,30,8,2019-07-15,13:35:00,23.22,22.84863311,23.67,23.12250173,18,42.0574925,0.08,0.02805218194
416C1935,30,8,2019-07-15,13:40:00,23.23,22.84865512,23.66,23.12253276,18,42.0561039,0.064,0.02805425685
416C1935,30,8,2019-07-15,13:45:00,23.25,22.84867829,23.67,23.12256435,18,42.05471546,0.047,0.02805535034
416C1935,30,8,2019-07-15,13:50:00,23.29,22.84870376,23.72,23.12259883,18,42.05332718,0.038,0.02805592428
416C1935,30,8,2019-07-15,13:55:00,23.34,22.84873211,23.73,23.12263389,18,42.05193906,0.045,0.02805690212
416C1935,30,8,2019-07-15,14:00:00,23.34,22.84876046,23.73,23.12266894,17,42.05049339,0.055,0.02805845692
416C1935,30,8,2019-07-15,14:05:00,23.36,22.84878996,23.77,23.12270629,18,42.0491056,0.041,0.02805920369
416C1935,30,8,2019-07-15,14:10:00,23.38,22.84882061,23.83,23.1227471,18,42.04771796,0.022,0.02805885408
416C1935,30,8,2019-07-15,14:15:00,23.41,22.84885299,23.86,23.12278964,17,42.04627279,0.033,0.02805913916
416C1935,30,8,2019-07-15,14:20:00,23.43,22.84888652,23.88,23.12283332,18,42.04488548,0.04,0.02805982807
416C1935,30,8,2019-07-15,14:25:00,23.45,22.8489212,23.88,23.122877,17,42.04344064,0.027,0.02805976693
416C1935,30,8,2019-07-15,14:30:00,23.46,22.84895645,23.88,23.12292068,17,42.04199596,0.026,0.02805964811
416C1935,30,8,2019-07-15,14:35:00,23.47,22.84899227,23.88,23.12296435,17,42.04055145,0.03,0.02805976004
416C1935,30,8,2019-07-15,14:40:00,23.48,22.84902867,23.87,23.12300744,17,42.03910711,0.035,0.02806016035
416C1935,30,8,2019-07-15,14:45:00,23.5,22.84906621,23.88,23.1230511,17,42.03766294,0.031,0.02806032991
416C1935,30,8,2019-07-15,14:50:00,23.51,22.84910433,23.91,23.12309649,17,42.03621893,0.026,0.02806021108
416C1935,30,8,2019-07-15,14:55:00,23.52,22.84914302,23.93,23.12314302,17,42.03477509,0.026,0.02806009227
416C1935,30,8,2019-07-15,15:00:00,23.51,22.84918113,23.97,23.12319186,17,42.03333141,0.01,0.0280590508
416C1935,30,8,2019-07-15,15:05:00,23.51,22.84921924,23.99,23.12324184,17,42.0318879,0.04,0.02805973936
416C1935,30,8,2019-07-15,15:10:00,23.54,22.84925907,24.02,23.12329355,18,42.03050222,0.025,0.02805956294
416C1935,30,8,2019-07-15,15:15:00,23.56,22.84930005,24.03,23.12334583,18,42.0291167,0.03,0.02805967482
416C1935,30,8,2019-07-15,15:20:00,23.57,22.8493416,24.03,23.1233981,18,42.02773133,0.023,0.02805938311
416C1935,30,8,2019-07-15,15:25:00,23.59,22.8493843,24.03,23.12345036,18,42.02634613,0.014,0.02805857258
416C1935,30,8,2019-07-15,15:30:00,23.61,22.84942814,24,23.12350089,18,42.02496109,0.031,0.02805874215
416C1935,30,8,2019-07-15,15:35:00,23.63,22.84947314,23.99,23.12355084,17,42.02351856,0.043,0.02805960341
416C1935,30,8,2019-07-15,15:40:00,23.61,22.84951698,23.93,23.12359733,17,42.0220762,0.058,0.02806132918
416C1935,30,8,2019-07-15,15:45:00,23.61,22.84956081,23.92,23.12364323,17,42.02063401,0.029,0.02806138329
416C1935,30,8,2019-07-15,15:50:00,23.61,22.84960463,23.94,23.12369028,17,42.01919198,0.034,0.02806172555
416C1935,30,8,2019-07-15,15:55:00,23.62,22.84964903,23.92,23.12373617,17,42.01775012,0.053,0.02806316275
416C1935,30,8,2019-07-15,16:00:00,23.6,22.84969227,23.87,23.12377917,18,42.01636605,0.061,0.0280650608
416C1935,30,8,2019-07-15,16:05:00,23.55,22.84973263,23.83,23.12381987,18,42.01498214,0.055,0.02806661288
416C1935,30,8,2019-07-15,16:10:00,23.57,22.84977413,23.88,23.12386344,18,42.01359839,0.034,0.02806695477
416C1935,30,8,2019-07-15,16:15:00,23.57,22.84981563,23.86,23.12390585,18,42.0122148,0.047,0.02806804563
416C1935,30,8,2019-07-15,16:20:00,23.56,22.84985654,23.88,23.12394942,18,42.01083136,0.085,0.02807132569
416C1935,30,8,2019-07-15,16:25:00,23.56,22.84989745,23.93,23.12399585,18,42.00944809,0.051,0.02807264662
416C1935,30,8,2019-07-15,16:30:00,23.6,22.84994066,24.02,23.12404747,18,42.00806498,0.043,0.02807350654
416C1935,30,8,2019-07-15,16:35:00,23.64,22.84998618,24.05,23.12410081,18,42.00668203,0.062,0.02807546083
416C1935,30,8,2019-07-15,16:40:00,23.64,22.85003168,24.05,23.12415414,18,42.00529923,0.03,0.02807557168
416C1935,30,8,2019-07-15,16:45:00,23.64,22.85007718,23.95,23.1242017,18,42.0039166,0.054,0.02807706485
416C1935,30,8,2019-07-15,16:50:00,23.62,22.85012152,23.94,23.12424869,18,42.00253412,0.029,0.02807711801
416C1935,30,8,2019-07-15,16:55:00,23.59,22.85016413,23.89,23.12429279,18,42.00115181,0.044,0.02807803501
416C1935,30,8,2019-07-15,17:00:00,23.57,22.85020559,23.83,23.12433343,18,41.99976965,0.045,0.0280790095
416C1935,30,8,2019-07-15,17:05:00,23.55,22.85024588,23.79,23.12437176,18,41.99838765,0.036,0.02807946562
416C1935,30,8,2019-07-15,17:10:00,23.52,22.85028445,23.73,23.12440663,18,41.99700582,0.048,0.02808061266
416C1935,30,8,2019-07-15,17:15:00,23.46,22.85031955,23.7,23.12443977,18,41.99562414,0.056,0.02808222018
416C1935,30,8,2019-07-15,17:20:00,23.39,22.85035062,23.58,23.124466,18,41.99424262,0.068,0.02808451839
416C1935,30,8,2019-07-15,17:25:00,23.35,22.85037939,23.53,23.12448935,18,41.99286126,0.062,0.02808647093
416C1935,30,8,2019-07-15,17:30:00,23.31,22.85040585,23.55,23.12451384,18,41.99148005,0.037,0.02808698405
416C1935,30,8,2019-07-15,17:35:00,23.26,22.85042943,23.44,23.12453201,18,41.99009901,0.059,0.02808876353
416C1935,30,8,2019-07-15,17:40:00,23.22,22.8504507,23.45,23.12455074,18,41.98871813,0.055,0.02809031255
416C1935,30,8,2019-07-15,17:45:00,23.2,22.85047082,23.42,23.12456774,18,41.9873374,0.038,0.02809088293
416C1935,30,8,2019-07-15,17:50:00,23.16,22.85048863,23.34,23.12458014,18,41.98595683,0.062,0.02809283453
416C1935,30,8,2019-07-15,17:55:00,23.11,22.85050357,23.29,23.12458966,18,41.98457643,0.053,0.02809426796
416C1935,30,8,2019-07-15,18:00:00,23.08,22.85051678,23.31,23.12460033,18,41.98319618,0.024,0.02809403234
416C1935,30,8,2019-07-15,18:05:00,23.02,22.85052653,23.22,23.12460582,18,41.98181609,0.049,0.02809523536
416C1935,30,8,2019-07-15,18:10:00,22.97,22.8505334,23.21,23.12461074,18,41.98043616,0.039,0.02809586282
416C1935,30,8,2019-07-15,18:15:00,23,22.850542,23.23,23.1246168,18,41.97905639,0.037,0.02809637514
416C1935,30,8,2019-07-15,18:20:00,23.02,22.85055175,23.27,23.12462517,18,41.97767677,0.024,0.02809613946
416C1935,30,8,2019-07-15,18:25:00,23.01,22.85056093,23.28,23.1246341,18,41.97629732,0.023,0.02809584628
416C1935,30,8,2019-07-15,18:30:00,23.02,22.85057067,23.27,23.12464247,18,41.97491802,0.021,0.02809543807
416C1935,30,8,2019-07-15,18:35:00,23.04,22.85058157,23.27,23.12465083,18,41.97353889,0.023,0.02809514496
416C1935,30,8,2019-07-15,18:40:00,23.02,22.85059131,23.24,23.12465746,19,41.97221743,0.038,0.0280957147
416C1935,30,8,2019-07-15,18:45:00,22.99,22.85059933,23.16,23.1246595,19,41.97089612,0.053,0.02809714713
416C1935,30,8,2019-07-15,18:50:00,22.94,22.85060447,23.1,23.12465808,19,41.96957497,0.068,0.02809944211
416C1935,30,8,2019-07-15,18:55:00,22.9,22.85060732,23.08,23.12465551,19,41.96825397,0.043,0.02810029906
416C1935,30,8,2019-07-15,19:00:00,22.9,22.85061016,23.12,23.12465524,19,41.96693312,0.03,0.0281004083
416C1935,30,8,2019-07-15,19:05:00,22.91,22.85061357,23.11,23.1246544,19,41.96561242,0.027,0.02810034503
416C1935,30,8,2019-07-15,19:10:00,22.87,22.85061469,23.05,23.12465011,19,41.96429188,0.029,0.02810039676
416C1935,30,8,2019-07-15,19:15:00,22.88,22.85061638,23.1,23.12464869,21,41.96308648,0.024,0.02810016099
416C1935,30,8,2019-07-15,19:20:00,22.93,22.85062094,23.21,23.1246536,23,41.96199621,0.026,0.02810004025
416C1935,30,8,2019-07-15,19:25:00,22.97,22.8506278,23.26,23.12466138,23,41.96090606,0.02,0.02809957457
416C1935,30,8,2019-07-15,19:30:00,23.01,22.85063696,23.34,23.12467376,23,41.95981604,0.017,0.02809893648
416C1935,30,8,2019-07-15,19:35:00,23.05,22.85064842,23.37,23.12468786,23,41.95872614,0.017,0.02809829846
416C1935,30,8,2019-07-15,19:40:00,23.07,22.85066103,23.35,23.12470081,24,41.95769386,0.016,0.02809760304
416C1935,30,8,2019-07-15,19:45:00,23.07,22.85067364,23.39,23.12471606,24,41.95666169,0.018,0.02809702265
416C1935,30,8,2019-07-15,19:50:00,23.09,22.8506874,23.42,23.12473303,24,41.95562963,0.017,0.02809638485
416C1935,30,8,2019-07-15,19:55:00,23.1,22.85070172,23.43,23.12475057,24,41.9545977,0.026,0.02809626437
416C1935,30,8,2019-07-15,20:00:00,23.13,22.85071777,23.44,23.12476869,24,41.95356589,0.018,0.02809568416
416C1935,30,8,2019-07-15,20:05:00,23.14,22.8507344,23.42,23.12478566,24,41.95253419,0.018,0.02809510401
416C1935,30,8,2019-07-15,20:10:00,23.15,22.85075159,23.41,23.12480205,24,41.95150261,0.019,0.02809458139
416C1935,30,8,2019-07-15,20:15:00,23.14,22.85076821,23.41,23.12481843,24,41.95047116,0.018,0.02809400138
416C1935,30,8,2019-07-15,20:20:00,23.14,22.85078483,23.42,23.12483539,24,41.94943982,0.019,0.02809347889
416C1935,30,8,2019-07-15,20:25:00,23.14,22.85080145,23.4,23.1248512,25,41.94846605,0.017,0.02809284155
416C1935,30,8,2019-07-15,20:30:00,23.15,22.85081864,23.4,23.12486701,24,41.94743494,0.018,0.02809226173
416C1935,30,8,2019-07-15,20:35:00,23.15,22.85083582,23.41,23.12488339,25,41.9464614,0.018,0.02809168199
416C1935,30,8,2019-07-15,20:40:00,23.15,22.85085301,23.41,23.12489976,24,41.94543052,0.019,0.02809115974
416C1935,30,8,2019-07-15,20:45:00,23.15,22.85087019,23.41,23.12491614,25,41.94445721,0.018,0.02809058013
416C1935,30,8,2019-07-15,20:50:00,23.15,22.85088737,23.41,23.12493251,25,41.943484,0.019,0.02809005801
416C1935,30,8,2019-07-15,20:55:00,23.16,22.85090512,23.43,23.12495003,25,41.94251091,0.018,0.02808947852
416C1935,30,8,2019-07-15,21:00:00,23.18,22.85092402,23.41,23.1249664,24,41.9414805,0.019,0.02808895653
416C1935,30,8,2019-07-15,21:05:00,23.17,22.85094235,23.43,23.12498392,24,41.94045021,0.018,0.02808837717
416C1935,30,8,2019-07-15,21:10:00,23.19,22.85096181,23.44,23.12500201,24,41.93942004,0.019,0.0280878553
